"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-07-26",280456.812032,2153,4167400,1.87,75944,6925.06475608,15.43829885,"null",NA
"2016-07-27",490562.667029,2276,3760280,1.68,36913,8070.15783294,15.61136411,"null",NA
"2016-07-28",640458.509993,2926,3805420,1.69,17258,7634.33796565,19.55029377,"null",NA
"2016-07-29",159683.142384,1281,3794130,1.68,9402,6533.84094569,7.67896739998,"null",NA
"2016-07-30",475964.204015,1951,3786910,1.68,17237,8210.51441559,13.0813652,"null",NA
"2016-07-31",208414.192286,1271,3892140,1.72,175481,8268.13206042,18.8578013899,"null",NA
"2016-08-01",298440.26616,1951,4138170,1.82,32334,7824.47619375,15.68297344,"null",NA
"2016-08-02",303780.176496,1277,3876720,1.7,39771,7991.56736434,10.20734783,"null",NA
"2016-08-03",198151.704924,1225,3446580,1.5,25137,8187.46735743,8.95497049002,"null",NA
"2016-08-04",67057.7503432,938,3580510,1.56,15108,7974.28207086,6.95639857,"null",NA
"2016-08-05",315075.784963,3346,3721670,1.61,11669,7715.00266822,29.29221089,"null",NA
"2016-08-06",51069.9454058,750,3731830,1.61,14503,8337.27323444,5.36811445001,"null",NA
"2016-08-07",102035.688478,1442,3776420,1.63,30115,8452.50852449,9.40809298,"null",NA
"2016-08-08",72091.696129,904,3605800,1.55,14060,7519.10267516,6.58402748,"null",NA
"2016-08-09",101766.42113,1211,3618400,1.55,17295,8792.45263014,10.65076081,"null",NA
"2016-08-10",97233.4448384,1238,3765900,1.6,21101,8014.61442234,10.17077184,"null",NA
"2016-08-11",971497.813308,1500,3695280,1.57,25017,8008.85265785,14.96778337,"null",NA
"2016-08-12",169787.527,1188,3935530,1.66,61207,7686.19384571,8.74838107997,"null",NA
"2016-08-13",1625408.87042,2162,4151100,1.75,74315,9092.06438423,14.01464392,"null",NA
"2016-08-14",569398.833118,2313,4214410,1.77,27612,8780.92910114,15.82285192,"null",NA
"2016-08-15",265426.908294,876,3929290,1.64,45272,7046.63798604,5.23626588994,"null",NA
"2016-08-16",378514.236967,1291,3808210,1.59,33544,9017.1614457,8.87686963999,"null",NA
"2016-08-17",396020.044022,1203,3851850,1.6,11552,7745.63700087,7.80041220001,"null",NA
"2016-08-18",136024.908404,1596,3877850,1.61,10036,8534.25712568,10.31181924,"null",NA
"2016-08-19",106560.358777,1198,3866760,1.6,14135,8060.76558729,10.97995398,"null",NA
"2016-08-20",298586.199385,1596,3874980,1.6,12980,6868.47966532,9.18077125,"null",NA
"2016-08-21",526086.2726,1173,3797890,1.56,12639,9601.03926639,7.90545605999,"null",NA
"2016-08-22",739718.128104,3177,3804200,1.56,24500,6794.31834003,21.48258892,"null",NA
"2016-08-23",58897.6417621,591,3763860,1.54,20945,6742.97588406,4.05448,"null",NA
"2016-08-24",407093.805478,2882,3641880,1.48,16570,9161.77603198,22.31159679,"null",NA
"2016-08-25",80767.6744729,719,3776630,1.53,10063,8602.71373364,6.14729803,"null",NA
"2016-08-26",402382.583583,2946,3749780,1.51,41102,6777.20418804,23.27652344,"null",NA
"2016-08-27",89247.0704408,703,3739710,1.51,6302,9435.60246382,7.01721408999,"null",NA
"2016-08-28",225517.562547,1784,3679290,1.47,12230,7918.14765404,10.66706896,"null",NA
"2016-08-29",161751.198508,1558,3764200,1.5,21481,6919.82212129,11.14836929,"null",NA
"2016-08-30",151612.661684,1191,3750860,1.5,26439,7798.34859011,9.36220545002,"null",NA
"2016-08-31",125892.721775,1431,3711980,1.47,18758,9224.52792261,10.81475533,"null",NA
"2016-09-01",87454.520907,1058,3607470,1.43,29262,8214.7929552,8.46743923001,"null",NA
"2016-09-02",231223.420682,1195,3696240,1.46,18695,7073.8494892,10.03748935,"null",NA
"2016-09-03",182637.531502,1186,3644210,1.43,24292,8112.10804326,8.35016296001,"null",NA
"2016-09-04",228772.529649,2052,3821160,1.5,34400,9452.71661581,15.53518742,"null",NA
"2016-09-05",69252.9642175,748,3889440,1.52,27482,7011.09759857,6.82836487,"null",NA
"2016-09-06",243948.325178,2180,3898130,1.52,56948,6834.25136134,15.16227656,"null",NA
"2016-09-07",146614.389549,845,3863950,1.5,21606,8209.08823787,8.16724169001,"null",NA
"2016-09-08",525075.074476,2304,3905160,1.51,21370,7586.31384871,15.16845348,"null",NA
"2016-09-09",140606.689156,1379,3951470,1.53,27070,8862.08068362,8.65024390999,"null",NA
"2016-09-10",427126.92419,3761,3977580,1.54,23328,7308.81606412,23.50563428,"null",NA
"2016-09-11",323870.20932,2031,3983000,1.53,8700,9223.56772234,13.97223312,"null",NA
"2016-09-12",200595.00768,1653,3810660,1.46,15434,6783.53021098,25.39746381,"null",NA
"2016-09-13",155654.475645,1889,3780370,1.44,32531,8189.940721,18.93849063,"null",NA
"2016-09-14",50332.7912397,789,3857330,1.47,27838,7579.93134316,6.85206894999,"null",NA
"2016-09-15",102115.894936,1205,3873460,1.47,17389,7851.0466222,21.42941996,"null",NA
"2016-09-16",75678.4947086,749,3797060,1.44,17668,7879.2877971,7.28635928,"null",NA
