"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-02-26",24230968.1634,20374,466797000,6.04,9526860,26654.0625,50.8616404256,5927,NA
"2016-02-27",12949284.3196,18903,461169000,5.96,8903210,26196.09375,28.3747446946,5918,NA
"2016-02-28",4995519.5113,18954,495545000,6.41,9851660,26425.78125,29.3587208003,6498,NA
"2016-02-29",4596368.73002,20146,499587000,6.46,7648020,25229.53125,32.9441902138,7115,NA
"2016-03-01",8239273.94953,21664,489188000,6.32,23098100,26481.09375,33.9508403306,7658,NA
"2016-03-02",27459006.4253,23485,591078000,7.63,29130200,26644.21875,39.0787626379,8544,NA
"2016-03-03",17711687.5864,24751,653959000,8.44,40314900,26111.25,35.3327310901,9064,NA
"2016-03-04",13963343.4884,24159,716027000,9.24,35520100,25881.5625,33.9631795907,8978,NA
"2016-03-05",29697496.0815,26956,803827000,10.37,56439600,26585.9375,33.8981528103,10060,NA
"2016-03-06",18066961.2525,27548,868736000,11.2,39112000,25399.6875,37.6921226264,9725,NA
"2016-03-07",16904671.1944,23178,886447000,11.43,34085100,25985.46875,30.3772576273,8043,NA
"2016-03-08",20568777.7031,23950,743456000,9.58,25524300,25823.125,33.3474639412,9472,NA
"2016-03-09",11011841.9681,24374,760017000,9.79,27540500,25740.78125,26.064171433,9248,NA
"2016-03-10",10185027.7102,24727,922452000,11.88,26851500,26630,20.3466620474,9812,NA
"2016-03-11",10552682.559,23042,871511000,11.22,21002700,26302.5,19.2479047956,9481,NA
"2016-03-12",16998327.6604,27799,864733000,11.13,48957300,26370.15625,24.2939252773,9980,NA
"2016-03-13",26786524.9344,28014,1049930000,13.51,43915100,27250.46875,25.6417147769,10164,NA
"2016-03-14",23688567.8523,28359,1128180000,14.51,58385100,26407.96875,27.7887085331,10422,NA
"2016-03-15",16846968.2157,29149,1011090000,13,28404500,31223.59375,24.0129653977,10369,NA
"2016-03-16",14514876.8702,27458,1013020000,13.02,24335500,31490.15625,23.8727859454,9655,NA
"2016-03-17",21905195.8074,33445,977389000,12.56,41650600,32024.53125,31.6680980213,10287,NA
"2016-03-18",26172947.5544,31727,867949000,11.11,53956800,31282.8125,27.4326886832,10763,NA
"2016-03-19",8872183.79219,34712,875689000,11.2,26735700,32079.0625,44.2853796416,9580,NA
"2016-03-20",5845868.77726,32304,822297000,10.52,17651100,31587.65625,35.7288538516,10076,NA
"2016-03-21",9182491.74127,32327,805997000,10.3,28572600,31394.21875,32.4623890738,10320,NA
"2016-03-22",8144005.30953,32812,929610000,11.88,19730300,31711.875,26.1394891028,9780,NA
"2016-03-23",6495245.54193,31562,887595000,11.33,19353200,31294.0625,32.6582983315,10093,NA
"2016-03-24",11870464.1369,36705,975295000,12.44,26081800,32071.09375,41.4097826339,10068,NA
"2016-03-25",6241282.38728,36665,883012000,11.26,13782000,31889.84375,40.3548918251,10031,NA
"2016-03-26",3591618.47451,36537,844742000,10.77,9425480,31928.4375,35.0564205112,9848,NA
"2016-03-27",12895208.4681,29895,862211000,10.99,16744800,31630.78125,19.2099077568,10649,NA
"2016-03-28",8274565.85335,33508,819007000,10.43,23188300,31313.4375,26.3821260856,10798,NA
"2016-03-29",15192583.0352,33803,923114000,11.75,17684200,31437.8125,23.9127898866,12291,NA
"2016-03-30",15858748.7919,36649,911902000,11.61,19351200,31700.46875,37.3774814231,12462,NA
"2016-03-31",10705688.8893,31397,936992000,11.92,14966700,31388.90625,25.0216632981,11295,NA
"2016-04-01",4362306.53853,33194,896537000,11.4,11373100,31884.6875,24.2374098938,10956,NA
"2016-04-02",4374118.65075,29155,914995000,11.63,8682620,31081.25,18.065663951,10761,NA
"2016-04-03",2538095.15394,29479,915175000,11.63,5580550,31729.6875,17.9368728686,10812,NA
"2016-04-04",5104529.65468,34797,914560000,11.62,9599070,31953.125,24.8694159203,11663,NA
"2016-04-05",7698526.70917,39041,883170000,11.21,20557300,31574.84375,28.6069272826,12095,NA
"2016-04-06",6153894.35731,31977,823420000,10.45,16997100,31262.65625,21.6791327625,11878,NA
"2016-04-07",7746868.60984,31756,843091000,10.7,13464500,31167.34375,21.4127194869,11756,NA
"2016-04-08",5543466.18236,33911,794705000,10.08,14660600,31914.375,25.167538266,11563,NA
"2016-04-09",12665352.9724,31859,764797000,9.69,16194800,30913.59375,19.9980599971,11976,NA
"2016-04-10",10802857.8276,32161,722133000,9.15,42613400,31774.21875,19.4470129477,12826,NA
"2016-04-11",5574518.6422,30227,706074000,8.94,15138100,30970.9375,18.6565029086,12057,NA
"2016-04-12",9421411.048,34592,682395000,8.64,23190100,31385.9375,22.906012148,12594,NA
"2016-04-13",8466729.51491,35988,587994000,7.44,31403300,31486.09375,32.96712421,12904,NA
"2016-04-14",7626684.27683,34716,638330000,8.08,13590700,31401.09375,31.7285716006,12318,NA
"2016-04-15",4965797.17728,34895,663169000,8.39,12179000,31733.4375,23.3788742306,11838,NA
"2016-04-16",3571858.659,30432,651554000,8.24,9888460,31531.25,17.2244827782,11885,NA
"2016-04-17",7109867.77473,40159,682467000,8.62,24619600,31499.375,30.2081937039,12504,NA
"2016-04-18",5957899.07769,33457,738916000,9.33,21084100,31863.28125,20.0991878237,12489,NA
"2016-04-19",3710246.06542,32577,718825000,9.08,12899100,31326.5625,19.10494585,12426,NA
"2016-04-20",5863270.96923,32843,688434000,8.69,15634700,31831.40625,23.8484106082,12678,NA
"2016-04-21",3999733.5658,36181,670104000,8.45,13355400,31373.90625,30.3808260505,12671,NA
"2016-04-22",6147374.37562,31586,646298000,8.15,13309300,31576.71875,20.5760795602,12802,NA
"2016-04-23",7899555.59552,31763,618147000,7.79,14565200,31693.59375,19.5139447522,12583,NA
"2016-04-24",3111077.22359,33970,658203000,8.29,10786400,31493.75,22.4860145178,12691,NA
"2016-04-25",5709828.10013,35325,635784000,8.01,18239900,32138.28125,23.8621661786,13184,NA
"2016-04-26",8761555.11393,32495,597819000,7.53,17667300,31287.8125,21.6593834799,13371,NA
"2016-04-27",5777260.5315,33772,587076000,7.39,19254500,31875,20.450152725,13230,NA
"2016-04-28",6025711.86581,34251,615316000,7.74,11576000,31682.5,22.6386238477,12992,NA
"2016-04-29",4384710.09234,37277,573124000,7.21,8762080,31683.59375,23.4352529152,14984,NA
"2016-04-30",20174849.6865,45676,592992000,7.45,36573300,31891.71875,32.1524560635,19624,NA
"2016-05-01",15499781.2619,38442,698377000,8.78,16713800,31009.0625,36.7006692374,14503,NA
"2016-05-02",17058092.7763,41654,708137000,8.89,41019200,31912.1875,27.4278673978,17589,NA
"2016-05-03",14343392.0519,37701,809644000,10.17,21463900,31794.375,26.8409902307,14874,NA
"2016-05-04",10316379.0596,37333,747638000,9.38,17622400,31458.75,27.3227470289,14516,NA
"2016-05-05",10384630.3723,38564,749038000,9.4,18296200,31776.25,31.1348114447,14753,NA
"2016-05-06",20087422.854,41105,782261000,9.81,21510600,31741.40625,35.1748890596,14563,NA
"2016-05-07",14177187.1197,35795,743166000,9.32,10806500,31573.125,24.2278234342,14187,NA
"2016-05-08",13341710.9914,39960,748030000,9.37,15031000,31849.21875,28.9009012759,14765,NA
"2016-05-09",19259678.7496,38421,7.58e+08,9.49,13085300,31801.40625,26.3419338861,15276,NA
"2016-05-10",19192356.1174,40566,741417000,9.28,9321790,31700.9375,27.7014495532,15295,NA
"2016-05-11",28794883.3564,40649,753600000,9.43,15267500,31253.125,31.6268258168,16736,NA
"2016-05-12",32664390.0591,44830,798952000,10,24137700,32257.03125,39.262539722,17109,NA
"2016-05-13",81784685.8907,47587,804647000,10.06,31276900,32196.71875,43.1900099362,18489,NA
"2016-05-14",62166782.1778,45649,840395000,10.51,18808000,31667.8125,35.4513350692,16644,NA
"2016-05-15",15320022.3124,42986,819399000,10.24,9218400,31805.46875,31.3052073619,16087,NA
"2016-05-16",14878197.234,37150,798116000,9.97,29079900,31514.6875,27.5984398169,15262,NA
"2016-05-17",14809048.7035,40019,896505000,11.19,37198700,32192.1875,28.4667373773,16884,NA
"2016-05-18",22172358.9387,45760,975878000,12.18,65389900,32404.375,35.0700451096,19509,NA
"2016-05-19",36040562.4471,44361,1085570000,13.54,53757500,31903.59375,33.1446751217,18334,NA
